Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
"Nickel Creek Cannabis Company, LLC.",Nickel Creek Cannabis Company,Processor,PAAA-RTAI-XGHT,2022-10-16,Creek,TULSA,,74132-3403,(918) 949-0095,craig@tgetulsa.com,8:00-5:00
R&D Green Grass Corporation,R&D Green Grass Corporation,Processor,PAAA-E1BU-NZE8,2023-05-17,Tulsa,TULSA,5526 S 48TH WEST AVE,74107-9106,(630) 642-0724,medpoint420@gmail.com,6 AM to 3 PM
Oklahoma Power Plant Processing LLC,Oklahoma Power Plant Processing LLC,Processor,PAAA-AVII-U1SN,2023-04-25,Osage,BARNSDALL,,74002,4059346547,okppp507@gmail.com,09:00-15:00
"Cure Processing, LLC",CoKoh,Processor,PAAA-4YBO-WEW6,2022-12-18,Oklahoma,OKLAHOMA CITY,4923 SW 7TH ST,73128-1221,3039180777,sarah@curecolorado.com,8am-5pm
Locavore Edibles LLC,Locavore Edibles LLC,Processor,PAAA-VKIV-SDTD,2022-12-11,Tulsa,TULSA,5634 S 107TH EAST AVE,74146-6715,9182895654,cgrogg@groggsgreenbarn.com,8-5pm tuesday-saturday
Green Method LLC,Green Method LLC,Processor,PAAA-XPJY-A5XG,2022-12-06,Tulsa,TULSA,3909 S ELWOOD AVE,74107-5819,9186950069,tom@tomsoutdoorliving.com,8:00 a.m. to 5:00 p.m.
"Green Dreams Tech, LLC",Green Dreams Tech,Processor,PAAA-MLQC-ERMK,2022-10-09,Murray,WYNNEWOOD,,73098-8823,7207538771,dreamsorganica@gmail.com,11AM-7PM M-F
Bud Maxx LLC,Bud Maxx LLC,Processor,PAAA-SS5D-CAMD,2023-05-11,Oklahoma,OKLAHOMA CITY,3732 E I 240 SERVICE RD,73135-1732,4058237974,okccarbizguy@gmail.com,9-5 Tuesday - Saturday
"Halito Processing, LLC","Halito Processing, LLC",Processor,PAAA-HIDN-WTKT,2022-11-15,Logan,Guthrie,5915 S Santa Fe Rd,73044,4055209314,joshua@roserocknative.com,9am-5pm
Smith Valley LLC,Smith Valley LLC,Processor,PAAA-E1AI-I1TV,2022-11-24,Payne,STILLWATER,2024 E 32ND AVE,74074-7020,5806031129,smithvalleystillwater@outlook.com,8am-8pm
"Dank Banq, LLC","Dank Banq, LLC",Processor,PAAA-O8RT-TUHP,2023-01-08,Tulsa,GLENPOOL,13813 S CASPER ST,74033-2613,5802160105,primalwellnessllc@yahoo.com,9:00am to 5:00pm
"Hanger Consultation and Investments Co, LLC",Hourglass Extracts,Processor,PAAA-ARYZ-UMGZ,2022-07-07,Noble,EDMOND,7680 NUGGET HILL ST,73025-1703,5803708093,hangerbradley21@gmail.com,9am - 5 am
Bravo Organics,Bravo Organics,Processor,PAAA-5LJP-0LVR,2022-12-25,Latimer,RED OAK,7699 NE 110TH RD,74563-2239,9184717227,bravoorganics@gmail.com,8 am to 5 pm
Mint Company,Mint Company,Processor,PAAA-EYDI-1E4G,2022-10-20,Oklahoma,EDMOND,441 NE 144TH PL,73013-2253,4058201833,rbs3116@gmail.com,11am-7pm
Holistic Heights LLC,Holistic Heights LLC,Processor,PAAA-E1L2-DRG2,2023-02-01,Mayes,STRANG,6875 N 443,74367-3403,9185210341,holisticheightsllc@gmail.com,8-5
"Rocktop Production, LLC",Rocktop Production,Processor,PAAA-NKX3-K6NY,2023-03-13,Carter,ARDMORE,42 Shorty Lane,73401,5802265770,kerry@greerandmcgill.com,8am to 5pm
Twisted Trichomes LLC,Twisted Trichomes LLC,Processor,PAAA-3N5W-GHQB,2022-12-12,Oklahoma,OKLAHOMA CITY,11321 N WESTERN AVE,73114-7077,(205) 821-2119,juaria.tatum@gmail.com,9am to 5pm
"The Healing Pharm Group, LLC",The Healing Pharm Group LLC,Processor,PAAA-3TO4-EPPR,2023-04-25,Pontotoc,ADA,5580 COUNTY ROAD 3425,74820-3903,4057190009,thehealingpharm@gmail.com,9- 5
Therapeutic Healing Centers LLC,Therapeutic Healing Centers,Processor,PAAA-MBBK-DYGX,2022-12-14,Tillman,Manitou,103 Mather Ave,73555,5804188008,oklathc@gmail.com,10-7:30
"Sea Biscuit, lLC",Fuel Farms Processing Stratford,Processor,PAAA-NJT9-CQN4,2022-11-07,McClain,STRATFORD,10668 CHISM AVE,74872-4023,5187963202,christina@viridianlegal.com,12a
Cannatopia LLC,Cannatopia,Processor,PAAA-VKLG-YZO4,2023-03-09,Mayes,Langley,446039 Hwy 28,74350,(918) 782-6524,mlgramm@speedys66.com,
"OK Native Growers, LLC","OK Native Growers, LLC",Processor,PAAA-EY39-BQ9B,2023-03-08,Creek,BEGGS,,74421-3303,(972) 965-8263,austinozee@gmail.com,12A
New OKC Processing LLC,New OKC Processing LLC,Processor,PAAA-HWGU-9ADP,2022-12-06,Pontotoc,ADA,5665 COUNTY ROAD 1470,74820,9134166666,health.pharms.ok@gmail.com,10-8
"Wellevate Farms, LLC",Wellevate Farms,Processor,PAAA-RQ8J-EXWV,2022-10-23,Tulsa,SKIATOOK,4444 E 146TH ST N,74070-3212,(918) 798-4511,astockman@wellevatefarms.com,8am-5pm
BILLY'S BUDZ INC,BILLY'S BUDZ,Processor,PAAA-LDRH-WWAY,2022-11-22,Nowata,NOWATA,9215 EW 19 RD,74048,9182738740,billys.budz2019@gmail.com,M-F 10AM TO 10PM
Bizarre Labz llc,Bizarre Labz llc,Processor,PAAA-TKPU-PTI7,2022-11-28,Creek,SAPULPA,14920 W HIGHWAY 66,74066-8703,9184044610,sacredon66@gmail.com,M-S 9am-5pm
"Spring Farms, LLC.",Spring Farms,Processor,PAAA-N1IF-1EJM,2023-10-09,Bryan,COLBERT,944 S FRANKLIN ST,74733-2005,(513) 909-5091,springfarms2020@gmail.com,9am - 4 pm
"Master Cannabis Growers, LLC",Master Cannabis Growers,Processor,PAAA-CXQX-I0BC,2022-11-01,Atoka,BOSWELL,15665 E BACHELOR FARM RD,74727-2253,2148786171,jerrilynnholt2017@gmail.com,8:00 - 5:00
"SFSG, LLC",House of Loud,Processor,PAAA-UEHS-880C,2023-01-13,McClain,NEWCASTLE,417 SNOW DR,73065-5059,7205035753,amanda.a.viereck@gmail.com,9-5
Butterstuphd LLC,Butterstuphd LLC,Processor,PAAA-VJ4P-EMXO,2023-04-18,Oklahoma,OKLAHOMA CITY,217 S SOONER RD,73110-2044,4052039070,scott@shbusinessservices.com,8-5
Smush LLC,Smush,Processor,PAAA-VYZZ-ANSD,2022-07-19,McClain,OKLAHOMA CITY,4208 SW 149TH ST,73170-9749,4056156392,smushokc@gmail.com,35hrs a week
"Fire Factory Processing, LLC","Fire Factory Processing, LLC",Processor,PAAA-VKK0-S5MW,2022-11-02,Garvin,ELMORE CITY,25568 N COUNTY ROAD 3175,73433-9388,9403003083,firefactoryllc@gmail.com,9:00 am to 4:00 pm
"CARTER CREEK PROCESSING, LLC","CARTER CREEK PROCESSING, LLC",Processor,PAAA-E0MA-VYLT,2022-10-30,McCurtain,Broken Bow,605 E Martin Luther King Dr,74728,5806123436,amandacclay82@hotmail.com,9-5
Straight Gas Inc.,Space Panda,Processor,PAAA-X8VG-OFNF,2022-10-18,Carter,WILSON,1971 BRISTOL RD,73463-6707,3237888328,taysamli@yahoo.com,11-7
"VAPEN OKLAHOMA, LLC","Vapen Oklahoma, LLC",Processor,PAAA-EJPF-B1Z5,2023-05-29,Marshall,MADILL,14900 JAGGER ROAD,73446,5807953235,nalee@herbalwellnesscenter.com,8:00-5:00
Twin Seed Extracts LLC,Twin Seed Extracts,Processor,PAAA-U1ST-JINW,2023-01-10,Lincoln,Kendrick,222 E ST,74079,4056899367,legal@twinseedgroup.com,9-6
"DG Processing 2.0, LLC","DG Processing 2.0, LLC",Processor,PAAA-ZX56-EJYO,2022-10-02,Mayes,LOCUST GROVE,9336 E HIGHWAY 412,74352,7862020926,christina@viridianlegal.com,12a
Herb Kandy Inc,Herb Kandy,Processor,PAAA-HWQ6-ZJ3O,2022-12-14,Tulsa,TULSA,7709 E 42ND PL,74145-4726,9187403896,herbkandy@gmail.com,10.00 am - 5:00 pm
Ganja Buds LLC,Ganja Buds LLC,Processor,PAAA-4KQY-UQXX,2023-09-27,Pittsburg,Pittsburg,5015 Pittsburg Rd,74560-7008,5012586374,brewingtoncapital@gmail.com,8-7
"Medical Farm-a-Seed, LLC","Medical Farm-A-Seed , LLC",Processor,PAAA-EJVN-2E6A,2023-04-24,Comanche,LAWTON,3140 NW CACHE RD,73505,5802481410,snotdoc8@gmail.com,10AM-10pm
Big Mo's Green Inc,Big Mo's Green Inc,Processor,PAAA-WZ7C-JFFU,2023-07-25,Oklahoma,Oklahoma City,14429 SE 59th Street,73020,4056529100,bigmosgreen@gmail.com,9am-6pm
Refined Cannabinoids LLC,Refined Extracts,Processor,PAAA-VY8V-GST8,2023-05-26,McClain,NEWCASTLE,602 S MAIN ST,73065-5409,(405) 623-6312,refinedcannabinoids@yahoo.com,6am to 6pm
Releaf Collective LLC,Releaf Labs,Processor,PAAA-VJDA-BFMW,2023-02-07,Logan,EDMOND,500 E CHARTER OAK RD,73034-4489,4053466008,mgirocco@releafcollective.com,M-F 8am-10pm
"Ride Industries, LLC",Ride Industries,Processor,PAAA-N2RX-UMCH,2023-09-15,Creek,Tulsa,,74132,(562) 650-4673,brad@koicbd.com,11-7pm
Emerald Dreams Vape LLC,Emerald Dreams Vape LLC,Processor,PAAA-N1TM-BMAU,2023-02-28,Rogers,CATOOSA,19801 E ADMIRAL PL BLDG A,74015-3210,9183465062,emdreamok@gmail.com,10am-9pm
EnSolve LLC,EnSolve,Processor,PAAA-2SEA-2XIW,2022-10-06,Tulsa,BIXBY,15 E 151ST ST S,74008-4368,4056265156,michael.kimler@ensolve.co,8am to 5pm
4 Loads Grow LLC,4 Loads Grow LLC,Processor,PAAA-QP0Z-JWAV,2023-01-03,Hughes,WETUMKA,2150 N 380,74883,4054455246,laborladder@gmail.com,10:00 AM to 10:00 PM
HEMP FATHER LLC,Hemp Mothers Nectar,Processor,PAAA-4YTF-MFCH,2023-08-29,Delaware,COLCORD,8614 HIGHWAY 412,74338-1138,9182622038,brandiswing1@gmail.com,9-5
"Amazing Herbal Creations, LLC",Amazing Herbal Creations,Processor,PAAA-KRKD-2TWS,2023-01-14,Muskogee,Warner,19382 S Old Highway 2,74469,6613006174,amazingherbalcreations@gmail.com,12:00 a.m. to 11:59 p.m.
"OKSTD CANNABIS, LLC",OKLAHOMA STANDARDS CANNABIS COLLECTIVE,Processor,PAAA-IJ3T-L4YZ,2022-11-02,Oklahoma,OKLAHOMA CITY,1408 N PORTLAND AVE,73107-1522,4058335857,gklundt@gmail.com,Various
"Deep Fork Cannabis, LLC","Deep Fork Cannabis, LLC",Processor,PAAA-FEOQ-O7R8,2023-03-13,Okfuskee,Okemah,,74859,4057120542,anitajwhite@outlook.com,9am - 5pm Monday - Friday
Dallas Skyline Corporation,Dank of America,Processor,PAAA-4JBM-UBWU,2023-02-23,Oklahoma,Edmond,14600 Santa Fe Crossing Drive,73013,4697048234,quorum@vesloils.com,9am-5pm
"UNFORGEDIBLES, LLC",UnforgEDIBLES,Processor,PAAA-EJD4-BOTF,2022-09-27,Mayes,VINITA,444098 E Jeanelle Rd.,74301-7194,9187828692,edoublec.cobb@gmail.com,Mon - Fri 7-4
Rolling Smoke LLC,Rolling Smoke,Processor,PAAA-6Z8K-CJRM,2023-02-13,Ottawa,Miami,905 n. Main st. Ste. B,74354,9189443355,rollingsmokellc2020@yahoo.com,Nights and weekends/ some days
High Solutions LLC,"High Solutions, LLC",Processor,PAAA-4JIA-YAHK,2022-12-19,Oklahoma,SPENCER,5630 SPENCER RD,73084,4052083687,corborhonda@yahoo.com,24/7/365
BALL FAMILY FARMS OKC LLC,BALL FAMILY FARMS,Processor,PAAA-O7UR-KGBP,2023-08-21,Logan,Crescent,1109 North Council Road,73028,4057022515,richelle@ballfamilyfarmsokc.com,24 HOURS/DAY
"TPC Holdings, LLC",Trees Premium Cannabis,Processor,PAAA-N1SZ-FPUE,2023-04-04,Oklahoma,Oklahoma City,6101 North Harvey Avenue,73118,4058802505,treestpc@gmail.com,8 am - 5 pm
"The High Country Extracts, LLC",The High Country Extracts,Processor,PAAA-KETF-OGVG,2022-11-01,Johnston,ARDMORE,101 PIERCE RD,73401-8477,6184208283,wkfreema@gmail.com,Monday - Saturday 9:00 - 6:00
H&H Processing Corporation,H&H Processing,Processor,PAAA-NKNO-N2EL,2023-03-24,Delaware,AFTON,,74331-8106,9182195760,amber@higherhealthoklahoma.com,9-5 Mon - Fri
"CSCIV, LLC",24K Labs,Processor,PAAA-VYDL-C3LS,2023-06-13,Tulsa,BROKEN ARROW,811 W NEW ORLEANS ST,74011-1844,9182710032,sfinn@stashhousedistro.com,9am - 6pm
Natural Remedies MMJ LLC,Natural Remedies MMJ LLC,Processor,PAAA-LB1N-Q31A,2022-12-25,Garfield,ENID,404B N GRAND ST,73701-3215,5802975030,wbmelissa@yahoo.com,9am-9pm mon-fri
"The Cannabis District, Inc",The Cannabis District,Processor,PAAA-IFE6-DY7T,2022-12-07,Oklahoma,OKLAHOMA CITY,3000 SW 89TH ST,73159,4056947600,cannabisdistrict@outlook.com,24/7
"Royal Cold Melts, LLC","Royal Cold Melts, LLC",Processor,PAAA-YTYL-54Z3,2022-09-15,Oklahoma,EDMOND,409 NE 139TH ST,73013-4792,4055203268,royalgoldcult@gmail.com,10:00 am - 5:00PM
"Platinum Labs, LLC",Platinum Labs,Processor,PAAA-41S9-PXXA,2022-10-17,Garfield,ENID,130 E RANDOLPH AVE,73701-4104,5805428430,platinumlabs78@gmail.com,9-5
147 CP3 LLC,147 CP3 LLC,Processor,PAAA-TPWW-DCTL,2022-11-17,Tulsa,TULSA,,74128-2405,(917) 342-2748,basit@thebodegaboyz.com,
SDGT LLC,SDGT,Processor,PAAA-URJT-PNZI,2023-01-03,Oklahoma,OKLAHOMA CITY,4340 SW 33RD ST,73119-1017,5307200502,dutchersl@icloud.com,9am to 5pm
"CR 1090, LLC",Treehouse Farms,Processor,PAAA-N1BU-FDLE,2023-02-03,Grant,DEER CREEK,27368 COUNTY ROAD 1090,74636-5010,7859797401,nwycoff21@gmail.com,9 am - 5 pm
Twisted Root Extraction Company,Twisted Root Extraction Company,Processor,PAAA-EZLO-32X4,2023-01-11,Love,MARIETTA,15247 BOMAR RD,73448-2143,5802383369,twistedroot_jesse@yahoo.com,24 Hours
MDK PROCESSOR LLC,MDK PROCESSOR LLC,Processor,PAAA-PLTI-AOIW,2023-03-29,Pottawatomie,SHAWNEE,,74801-8813,4053237777,chanhnam99@gmail.com,9AM -10PM
"LEAF LINX, LLC",GreenSky,Processor,PAAA-ZERN-TIVO,2023-01-13,Grady,BLANCHARD,2376 E SOONER RD,73010,8664474776,bwilliams74@outlook.com,24 hrs
The Pharmhouse Cannabis Processing Company LLC,The Pharmhouse Cannabis Processing Company LLC,Processor,PAAA-ILUV-OYHU,2023-01-03,Cleveland,NORMAN,530 W LINDSEY ST,73069-4625,4058577445,diane@liftedlogix.com,M-F 8AM-5PM
"Nuggies, LLC","Nuggies, LLC",Processor,PAAA-OEAG-SBMB,2023-02-01,Cherokee,TAHLEQUAH,,74464-5402,9182079540,burl@tribalflowerfarmllc.com,12a
Pinky'z LLC,Pinky'z LLC,Processor,PAAA-XOYQ-4R7R,2022-12-05,Choctaw,HUGO,101 N BROADWAY ST,74743-4030,2142065801,michael@thacabbagepatch.com,7am to 7am
JSE PROCESSING LLC,JSE PROCESSING,Processor,PAAA-XDF4-D4ZI,2022-09-12,Caddo,FORT COBB,28109 COUNTY STREET 2510,73038-5881,4053590600,charper@chrisharperlaw.com,9-5
Top Tier Genetics LLC,Top Tier Genetics LLC,Processor,PAAA-WQPV-ANRR,2022-10-13,Pottawatomie,WANETTE,30968 TERRITORY CREEK DR,74878,9562611048,diane@liftedlogix.com,M-F 8AM-5PM
Saffire LLC,Saffire LLC,Processor,PAAA-8FMN-MRFT,2023-03-08,Oklahoma,JONES,14001 PLEASANT RIDGE RD,73049-8739,8334263473,lance@saffire.llc,10am-8pm 7 days
"Garden Magic Naturals, LLC",Garden Magic Naturals LLC,Processor,PAAA-EYOC-ZNFT,2022-11-14,Nowata,NOWATA,RR 2 BOX 100,74048-9600,(918) 986-6706,tailormadecannabisco@hotmail.com,11am-6pm Mon-Sat
"Black Label Labs, Inc.",Black Label Labs,Processor,PAAA-R4EJ-I3VQ,2022-10-16,Osage,SKIATOOK,679 W 136TH ST N,74070-3503,7133014766,eric.wagner@blacklabellabsok.com,7 days a week
1000 Farms LLC,1000 Farms LLC,Processor,PAAA-MAJZ-QBQ5,2022-11-29,Coal,Tupelo,,74572,5419120484,derrick.blackman@yahoo.com,0700-1900
"Okie Botanical Extractors, LLC","Okie Botanical Extractors, LLC",Processor,PAAA-4JE1-9KGX,2022-08-17,Garfield,Carrier,12817 W. H. Holden Rd.,73727,5802494419,joey.meibergen@jeinc.com,8:00 AM - 5:00 PM
Okcdopenutes llc,OKCDOPENUTES LLC,Processor,PAAA-ZSIA-647I,2022-07-21,Cleveland,NEWALLA,15400 CAROLYN DR,74857-8521,4055203064,okcdopenutes@yahoo.com,9-5
Elite Leaf LLC,Elite Leaf LLC,Processor,PAAA-VYBU-HV8P,2022-10-12,Cleveland,OKLAHOMA CITY,4000 S PROSPECT AVE,73129-2912,4054123461,diane@liftedlogix.com,8:00AM to 5:00PM
BELLA VISTA COLLECTIVE LLC,BELLA VISTA COLLECTIVE LLC,Processor,PAAA-JNQT-7FG2,2023-02-01,Comanche,LAWTON,,73501-4331,5806786795,bellavistalawton@gmail.com,9AM TO 9PM
High Point Meds LLC,High Point Meds,Processor,PAAA-4KUO-3Q7I,2022-09-25,Oklahoma,EDMOND,1408 S FRETZ AVE,73003-5787,(580) 761-1365,washedupkitchen@gmail.com,10am-4pm
"Martina, LLC",Litty Kitty,Processor,PAAA-IKGT-5N9Q,2022-07-18,Love,THACKERVILLE,19197 US HIGHWAY 77,73459-9782,5805045466,brendan@bloomingtechnologies.com,10-6
BSMelton LLC,BSMelton,Processor,PAAA-IXQB-CB2H,2023-07-07,Canadian,CALUMET,2784 S WALBAUM RD,73014-8522,4054174054,rhonda@davidstanleyautogroup.com,8am to 5pm
River Bend 420 Incorporated,River Bend 420 Incorporated,Processor,PAAA-8YP7-KN7I,2022-10-10,Grady,CHICKASHA,1156 COUNTY ROAD 1345,73018-8009,4052616141,mhoward115@aol.com,24 hours
"Banger Willis, LLC","Banger Willis, LLC",Processor,PAAA-RAQC-XGCM,2023-01-12,Oklahoma,OKLAHOMA CITY,2600 S MERIDIAN AVE,73108-1754,2138848939,oklahomakushllc@gmail.com,6-8
Greauxers LLC,Pyre Farms,Processor,PAAA-YWCW-7E8L,2022-09-28,Muskogee,MUSKOGEE,3111 W 40TH ST N,74401-5435,5043462711,greauxers@gmail.com,8-5
OK Bud Processors LLC,OK Bud Processors,Processor,PAAA-EK9Y-TKJ5,2022-12-07,Okmulgee,Beggs,6383 Alt 75,74421,4055012064,along1677@yahoo.com,10am-5pm - Monday-Friday
"ALOHA CARE OK, LLC","ALOHA CARE OK, LLC",Processor,PAAA-0BTK-JEEN,2022-10-04,Oklahoma,OKLAHOMA CITY,616 N MACARTHUR BLVD,73127-5604,3162147272,terry@alohafarmsok.com,7 AM-8 PM
"Healing Harvest Growers, LLC",BRAZEN TREE FARMS,Processor,PAAA-EYQI-AI6X,2022-09-15,Okfuskee,OKEMAH,384103 E 1040 RD,74859-5247,3059277501,truinvestments@protonmail.com,Mon-Fri 9:00 a.m. - 5:00 p.m.
"Tulsa Health Clinics, LLC","Tulsa Health Clinics, LLC",Processor,PAAA-EYML-OKWH,2023-02-27,Okmulgee,OKMULGEE,8560 N 300 RD,74447,9186336438,laurasmolen@gmail.com,est. 9am-5pm
Straight Fire LLC,Straight Fire,Processor,PAAA-RMZW-KI3R,2023-08-14,Oklahoma,OKLAHOMA CITY,9112 N MACARTHUR BLVD,73132-2419,(405) 694-9343,tung3737@yahoo.com,8am-8pm
"Native American Elixirs, Inc.","Native American Elixirs, Inc.",Processor,PAAA-LCUY-LYXK,2022-12-05,Muskogee,MUSKOGEE,2906 S YORK ST,74403-8881,9186160611,ronnie@gcleds.com,9:00 a.m. to 5:00 p.m.
Dark Matter Extracts LLC,Dark Matter Extracts LLC,Processor,PAAA-T4L2-FY2G,2022-12-04,Kingfisher,Crescent,10312 w Trail rd,73028,4052053128,darkmatterindustriesllc@gmail.com,8-5
"TD Green Light Group, LLC",TD Green Light Group,Processor,PAAA-VJW2-GM5H,2022-11-08,Love,MARIETTA,11506 TESTERMAN RD,73448-8612,9493736018,d3le206@gmail.com,9am-9pm
PPK Investment Group,Country Cannabis,Processor,PAAA-V1IK-GEG8,2022-05-17,Latimer,WILBURTON,1704 E ROCK ISLAND AVE,74578-5168,9184653202,ralphpyatt@hughes.net,08:00am-08:00pm
"DNS Processing, LLC",Fuel Farms Processing Stillwater,Processor,PAAA-4JOB-L1W8,2023-06-21,Payne,STILLWATER,,74075-1243,(518) 796-3202,fuel.farms.ok@gmail.com,12a
"Nathan Fritze, LLC",Taima Agro,Processor,PAAA-7NUL-U0LN,2022-07-26,Cherokee,COOKSON,32462 HIGHWAY 82,74427-2008,9188227795,taimaagro@gmail.com,7am-5pm
"Relief Optimized Leaf Extracts, LLC",WARPARTY EXTRACTS,Processor,PAAA-412Y-KFNE,2022-11-15,Tulsa,TULSA,3306 CHARLES PAGE BLVD,74127-8234,9183221330,info@roleok.com,10 AM- 8 PM
Oil Town Extracts LLC,Oil Town Extracts LLC,Processor,PAAA-NX1O-DQ8Z,2022-12-14,Tulsa,TULSA,2930 N FLORENCE AVE,74110-1904,9182891053,oklahomamedicalgrowers@cox.net,8-5
"Texoma Herb Company, LLC","Texoma Herb Company, LLC",Processor,PAAA-NKO9-SGVH,2023-04-19,Johnston,TISHOMINGO,,73460-1734,9038213650,info@texomaherbco.com,Varies
17 Batchlor Farm Acres LLC,17 Batchlor Farm Acres LLC,Processor,PAAA-TGIP-WPSS,2023-06-02,Atoka,atoka,,73852,4057353800,jessica@stacylegalgroup.com,24
Argent Ventures Inc.,Argent,Processor,PAAA-EKMX-NQ5G,2022-12-14,Tulsa,TULSA,,74112-3826,2813098908,lasiarshad@gmail.com,9-6:30
Funny Farm LLC,FUNNY FARM,Processor,PAAA-NJSN-HIJT,2023-06-26,Grady,Blanchard,,73010,7206309010,pixelperfect4seasons@gmail.com,closed to the public
AM Green Leaves LLC,AM Green Leaves LLC,Processor,PAAA-1CFJ-0KOW,2023-08-31,Logan,GUTHRIE,1199 EASTWAY DR,73044-5309,9173992919,amgleavesok@gmail.com,0700-2000
Stash Holdings LLC,Stash Holdings LLC,Processor,PAAA-KUEW-X74F,2022-12-09,Jefferson,Waurwika,,73573,4058167228,siyan@stacylegalgroup.com,24
Cannabless Processor 7 LLC,Cannabless Processor 7,Processor,PAAA-0NYD-9LRO,2023-02-01,Grady,chickasha,,73018,(714) 725-9333,legal@cannabless.co,
"CLEVER LEAF PROCESSING, LLC","CLEVER LEAF PROCESSING, LLC",Processor,PAAA-PGUA-3AHM,2022-12-04,Grady,RUSH SPRINGS,,73082-3010,5804582321,djscon906@aol.com,8 AM -5 PM
Cannabul Lecter LLC,Cannabul Lecter LLC,Processor,PAAA-E1H9-9N7X,2022-11-08,McClain,PURCELL,,73080-4443,4058222257,mikkif19@yahoo.com,12PM - 4PM
"Cannacopeia, LLC","Cannacopeia, LLC",Processor,PAAA-NKUD-OJSG,2022-04-04,Tulsa,Sperry,,74073,9183848165,brandon@cannacopeiaok.com,8am-4pm M-F
METHOD LABS LLC,METHOD LABS LLC,Processor,PAAA-BMYN-UTSG,2023-05-16,Payne,STILLWATER,,74075-3141,6147724300,brosnahanryan@gmail.com,8am-5pm
READY TO ROLL CANNABIS LLC,READY TO ROLL,Processor,PAAA-Q6HR-7REV,2022-12-05,Logan,CRESCENT,,73028,4055090561,guthriesooner@gmail.com,5A - 10P
Construction Farming LLC,Construction Farming LLC,Processor,PAAA-ZLIR-VP3B,2022-10-19,Seminole,MAUD,,74854-5423,(714) 697-7220,olympicfinn2018@gmail.com,9am-5pm
TruLove Property Management LLC,TruLove Property Management LLC,Processor,PAAA-CC0D-HYCR,2022-07-27,Creek,TULSA,,74131-3062,7209179242,alexaldave88@icloud.com,24
Level Up Exotics LLC,Level Up Exotics LLC,Processor,PAAA-41GH-B8LE,2022-10-05,Tulsa,TULSA,,74120-1216,7706349917,tylernobles@gmail.com,10 a.m. to 5 p.m. Mon.-Fri.
Happy Carts LLC,Happy Carts,Processor,PAAA-WLSO-735H,2022-11-27,Ellis,LaVerne,,73848,4057612661,fred@tenantsinmind.com,9-5
Robot Pharmer LLC,Robot Pharmer LLC,Processor,PAAA-4YLD-WYYD,2022-04-26,McCurtain,BROKEN BOW,,74728,8172711339,robotpharmer@gmail.com,9am-6pm
Iced Out Xtracts LLC,Iced Out Xtracts LLC,Processor,PAAA-N04T-AWWQ,2023-06-21,Seminole,SASAKWA,,74867,4053807879,icedoutxtractsllc@gmail.com,10 a.m. to 5 p.m. Mon.-Fri.
"MWCG, Inc.","MWCG, Inc.",Processor,PAAA-EJWG-GVF8,2022-08-22,Canadian,OKLAHOMA CITY,,73127-7142,4053655070,tripp.walcher@gmail.com,9a - 5p
Boro Family Farms LLC,Boro Family Farms LLC,Processor,PAAA-41PT-MXWN,2022-11-07,Pottawatomie,Earlsboro,,74840-3618,4052881844,connor@borofarms.com,7am-4pm / Monday - Saturday
"Flower Therapy Farms, LLC",Flower Therapy Farms,Processor,PAAA-RSPC-QJUU,2023-06-09,Love,Thackerville,10870 E Rogers Rd,73459,(214) 718-9846,flowertherapyok@gmail.com,8:00am until 9:00 pm
"Jun Green, LLC","Jun Green, LLC",Processor,PAAA-4J7D-X6LR,2023-09-06,Muskogee,MUSKOGEE,,74401-7532,(405) 735-3800,matt@stacylegalgroup.com,24 hours
TNTHLLC,TNTHLLC,Processor,PAAA-4ILN-KSZX,2023-01-09,Rogers,CLAREMORE,,74017-2324,9183449166,tnthllc@gmail.com,8-4
"AGROMED, LLC","AGROMED, LLC",Processor,PAAA-R48N-LZAQ,2022-11-20,Muskogee,MUSKOGEE,,74403-1946,6024307025,agromedllc@gmail.com,M-F 9-5 or as needed for processing operations
Mr Shaman LLC,Barn 66 Processing,Processor,PAAA-PZ55-TF5P,2022-12-04,Rogers,CATOOSA,,74015-2500,9182028146,barn66processing@gmail.com,M-F10-3
60 Acre Woods LLC,Stability Cannabis GandP19626,Processor,PAAA-K7EE-DNK6,2022-07-25,Pontotoc,ADA,,74820-5375,4052122270,dkitch643@gmail.com,8am to 5pm CST
Graves Farm Organics LLC,Graves Farm,Processor,PAAA-EYKG-PCTX,2023-03-02,Carter,ARDMORE,,73401-1385,5802225255,gravesfarm.oklahoma@gmail.com,8 AM to 5 PM
BOSS GROW FARMS LLC,BOSS GROW FARMS,Processor,PAAA-LXD6-4DNA,2023-07-25,Grady,NINNEKAH,,73067-3827,3057938321,bossgrowllc@gmail.com,9-9
"Mozaic Holdings, LLC",Mozaic Holdings,Processor,PAAA-NYGK-BTVB,2022-12-19,Oklahoma,OKLAHOMA CITY,,73114-1723,5208086272,fernando@mozaicholdings.com,10:00am-7:00pm
"Essential Flowers, LLC",Essential Flowers,Processor,PAAA-VKND-RLDC,2022-10-05,Pottawatomie,SHAWNEE,,74801-6836,4055852962,essentialflowersok@gmail.com,0900-1700
"Meridian Development Group, LLC",Meridian Development Group LLC,Processor,PAAA-3NS5-FVFG,2023-03-08,Oklahoma,OKLAHOMA CITY,,73127-6210,9376073140,wilson@paragonmedfarm.com,8-4
