Business Name,Trade Name,License Type,License Number,License Date,County,City,Address,Zip,Phone,Email,Hours of Operation
"Horseshoe Bend Adventures, LLC",Johnny's Dispensary,Dispensary,DAAA-WSXH-Z1JW,2023-03-17,Okmulgee,OKMULGEE,400B S WOOD DR,74447-5232,(918) 600-7004,herewego6977@gmail.com,Monday through Saturday 8 am to 10 pm. Sunday 8 am to 10 pm
Shirley Jeans House of Dank LLC,Shirley Jeans House Of Dank LLC,Dispensary,DAAA-DRCK-WQLR,2022-09-27,Woodward,WOODWARD,2620 OKLAHOMA AVE,73801-4010,(580) 334-6662,midwestproductionllc@yahoo.com,10AM-8PM MON-SAT; 12PM-6PM SUNDAY
"MAGNOLIA CITY APOTHECARY, LLC","MAGNOLIA CITY APOTHECARY, LLC",Dispensary,DAAA-JS6N-A7YJ,2023-06-14,Bryan,DURANT,9536 W HIGHWAY 70,74701-8921,(903) 271-2466,whitney.oestreich@gmail.com,9 AM-9 PM
Pinky'z LLC,Pinky'z LLC,Dispensary,DAAA-UXFO-CUK9,2023-01-12,Choctaw,HUGO,101 N BROADWAY ST,74743-4030,5807438101,michael@thacabbagepatch.com,10am - 4am
"Funky Dunky Dispensary, LLC","Funky Dunky Dispensary, LLC",Dispensary,DAAA-WJFT-FJP6,2022-08-22,Pottawatomie,TECUMSEH,34453 HIGHWAY 9,74873-5306,4058271113,aggressivetransportok@yahoo.com,10 am to 7 pm
Robert Barker and Mary Barker,Mary J's,Dispensary,DAAA-VKAB-ULYZ,2022-11-01,Sequoyah,GANS,467720 US HIGHWAY 64,74936-5014,9187746681,barkerplants@gmail.com,10-7
OKLAHOMA CARTEL GROUP LLC,THE OKLAHOMA CARTEL GROUP,Dispensary,DAAA-LZZ8-U03I,2022-08-24,Cherokee,TAHLEQUAH,121 N MUSKOGEE AVE,74464-3621,4057122810,dabdaddys405@gmail.com,9-9
"Grand's Golden Canna, LLC","Grand's Golden Canna, LLC",Dispensary,DAAA-NKNO-5MIN,2023-03-24,Delaware,GROVE,4621 US HIGHWAY 59 N,74344-4237,9188011588,corycantrell221@gmail.com,9am - 9 pm
Okie Kush Farm LLC,Okie Kush Farm LLC,Dispensary,DAAA-MUQP-MP2I,2023-02-17,Pottawatomie,EARLSBORO,15790 JACK HALL DR,74840-3533,3053459174,okiekush@yahoo.com,9-5
KT's Best Buds Dispensary LLC,KT's Best Buds Dispensary LLC,Dispensary,DAAA-41OL-ZIBQ,2023-01-11,Oklahoma,CHOCTAW,16000 SE 29TH ST,73020-6460,4052819110,nanapapa11781@gmail.com,M-S 11-7 Sun 1-5
"MGOJ, LLC",Mr. Green,Dispensary,DAAA-BG4I-JT3H,2022-10-13,Oklahoma,THE VILLAGE,10840 N PENNSYLVANIA AVE,73120-4106,4058495004,christina@viridianlegal.com,10 am - 10 pm
"64 Dispensary, LLC","64 Dispensary, LLC",Dispensary,DAAA-N1YB-NMCH,2023-02-02,Comanche,LAWTON,1233 SW SHERIDAN RD,73505-1534,5806993331,rodski25@gmail.com,"Sun-Thu 10am-10pm, Fri and Sat 10am-11pm"
"Henderson's Sea of Green Dispensary, LLC","Henderson’s Sea of Green Dispensary, LLC",Dispensary,DAAA-8A9O-J5OG,2023-09-15,Bryan,DURANT,816 W MAIN ST,74701-5035,(580) 760-1167,thehippiejointcollective@gmail.com,8a-8p
"The Purple Dragon Dispensary, LLC","The Purple Dragon Dispensary, LLC",Dispensary,DAAA-XUTE-IRAS,2022-12-11,Comanche,LAWTON,1314 W GORE BLVD STE 5,73501-3631,5807044404,kristy@thepurpledragonlawton.com,10am to 9pm
Arrowhead Apothecary Dispensary LLC,Arrowhead Apothecary Dispensary,Dispensary,DAAA-0QAZ-HJ1K,2022-11-09,Muskogee,Muskogee,1308-B s York,74403-7650,9183518738,andy.horlick@gmail.com,9a-8p
Cannabis Jack's Inc,Cannabis Jack's Inc,Dispensary,DAAA-DIAP-MRCH,2022-11-13,Tulsa,TULSA,5041 E ADMIRAL PL,74115-8407,9183301919,cannjaxtulsa@gmail.com,8am to 8pm
ALTRD VIZION CANNABIS COMPANY,ALTRD VIZION CANNABIS COMPANY,Dispensary,DAAA-UCCS-CFQU,2022-12-07,Comanche,LAWTON,1311 W GORE BLVD,73501-3605,5805838321,altrdvizioncc@gmail.com,8AM - 1AM
"Green Bee Meds, LLC",Green Bee Meds,Dispensary,DAAA-NK67-PT7I,2022-12-13,Oklahoma,MIDWEST CITY,1304 N KEY BLVD,73110-5428,6263751440,kevinbd@gmail.com,8am - 10pm
Truly High Class Dispensary LLC,Mr. Green Dispensary,Dispensary,DAAA-Q6YE-7Y4O,2023-05-02,Oklahoma,CHOCTAW,11425 NE 23RD ST,73020-8715,(405) 821-8366,arabrito0788.ab@gmail.com,10am-10pm Mon-Sat 12am-6pm Sun
The Green Twister Dispensary LLC,The Green Twister Dispensary LLC,Dispensary,DAAA-VKIG-CVVT,2022-12-08,Pottawatomie,PRAGUE,55968 MOCCASIN TRAIL RD,74864-1147,4054325028,fsprague420@gmail.com,10am-9pm
Nice D Corporation,Nice Dreams Cannabis Dispensary,Dispensary,DAAA-DUWN-9QJ1,2022-11-27,Caddo,FORT COBB,434 1/2 N HAZLETT ST,73038-2410,4056276965,vjpelham@gmail.com,9 am to 11 pm
The Bud Buffet,The Bud Buffet,Dispensary,DAAA-RSLG-QMCM,2022-10-27,McCurtain,BROKEN BOW,113 W 1ST ST,74728-3901,5805846832,thebudbuffet@hotmail.com,Mon-Sat 9AM-10PM
"D9 Cannabis, LLC","D9 Cannabis, LLC",Dispensary,DAAA-4KRI-DEPM,2022-12-25,Mayes,Spavinaw,101 S Main St,74366,5617034499,christina@viridianlegal.com,10a-7p
"The Chronicles, LLC",Fuel Farms Dispensary Stillwater,Dispensary,DAAA-VYEA-PNIU,2023-05-18,Payne,STILLWATER,,74075-1243,(518) 796-3202,fuel.farms.ok@gmail.com,10a-7pm
Alternacare Medical Cannabis LLC,Alternacare Medical Cannabis LLC,Dispensary,DAAA-VJDE-HJBH,2023-04-19,Craig,WELCH,292 East 4th Avenue,74369,(918) 323-5225,sarahfrapp@icloud.com,7am-11pm
"Stroud Dispensary, LLC","Stroud Dispensary, LLC",Dispensary,DAAA-EKPR-LXJU,2023-02-22,Lincoln,STROUD,315 W MAIN ST,74079-3611,9189870038,stroudherbalwellness@gmail.com,Monday - Thursday 10:00am - 8:00pm; Friday - Saturday 10:00am-9:00pm; Sunday 12:00pm-5:00pm
WAN-WAN ENTERPRISE LLC,WAN-WAN ENTERPRISE LLC,Dispensary,DAAA-ED8R-Z8BL,2023-07-06,Oklahoma,OKLAHOMA CITY,,73127-2637,4053237777,katy05292017@gmail.com,9AM -10PM
KOLI CANNABIS LTD,KOLI CANNABIS-CATOOSA,Dispensary,DAAA-MO19-QZ4A,2022-12-20,Rogers,CATOOSA,1555 N HIGHWAY 66,74015-2688,9188127913,shobuj26@hotmail.com,10A - 9P MON-FRI
Therapeutic Healing Centers LLC,Therapeutic Healing Centers LLC,Dispensary,DAAA-HRD4-WHRM,2023-02-22,Tillman,MANITOU,,73555,5804188008,oklathc@gmail.com,10-7:30
"Terps Dispensary OK, LLC","Terps Dispensary OK, LLC",Dispensary,DAAA-DZ53-0MKA,2023-07-05,Tulsa,TULSA,,74105-2526,5395250902,rianncicle@gmail.com,10-8
Doobie J's Dispensary LLC,Doobie J's Dispensary LLC,Dispensary,DAAA-N1U6-YYGM,2023-04-10,Cleveland,NOBLE,101 WOODBRIAR RD,73068-8325,4058209366,cobra1450@sbcglobal.net,10:00AM - 7:00PM
The Green Lily LLC,The Green Lily,Dispensary,DAAA-4KOW-5SSP,2022-10-30,Canadian,YUKON,355 E MAIN ST,73099,9184134606,thegreenlily@outlook.com,M-S 10am-9pm
"Beneficial Buds, LLC",Beneficial Buds,Dispensary,DAAA-HMQJ-4AJE,2023-05-23,Kiowa,Hobart,730 South Broadway Avenue,73651,(580) 530-8047,beneficialbudshobart@gmail.com,9:00 AM- 9:00 PM
The Yellow House Stillwater,Skipperz,Dispensary,DAAA-V1E1-2EBH,2022-05-05,Payne,STILLWATER,3215A S BOOMER RD,74074-7521,9186718669,skip@circlewwhitetails.com,Sunday through Saturday 9am-9pm
Mike's Smoke Rings LLC,Mike's Smoke Rings LLC,Dispensary,DAAA-EJXG-RIRI,2023-04-04,Seminole,SEMINOLE,11901 N HIGHWAY 99,74868-9404,4055853530,m.steen16@yahoo.com,10am - 10pm
Bao Loc Enterprises LLC,Jade Dispensary,Dispensary,DAAA-MX7A-7XQ5,2022-11-02,Oklahoma,OKLAHOMA CITY,805 SE 44TH ST,73129-5425,4054122557,tjimtruong@yahoo.com,11:00AM To 7:00PM
TKR Enterprise LLC,Harvest Health Dispensary,Dispensary,DAAA-VYD5-7RKD,2022-11-09,Tulsa,TULSA,432 S SHERIDAN RD,74112-1734,9184073740,tony@okharvesthealth.com,Monday-Saturday 0800-2200
120 KRAVE'S LLC,120 Krave'S,Dispensary,DAAA-2PZY-UZAR,2022-11-01,Carter,ARDMORE,615 N COMMERCE ST,73401-3942,9032676815,kravedispensary@gmail.com,Open Wednesday Through Mondays 10 am - 9 pm closed on Tuesdays
Stillwater Weed LLC,Stillwater Weed LLC,Dispensary,DAAA-VYAD-D8LI,2023-08-08,Payne,STILLWATER,4626 W 6TH AVE,74074-1501,4054349252,stillwaterweed@gmail.com,9:00 am - 9:00 pm
"Humboldt Cannabis OK, LLC","Humboldt Cannabis OK, LLC",Dispensary,DAAA-6PST-G6ZU,2023-02-01,Washington,DEWEY,,74029-2742,6614355200,christina@viridianlegal.com,12a
Legal Limit Ok LLC,Legal Limit OK,Dispensary,DAAA-4J07-OFTB,2022-11-07,Oklahoma,OKLAHOMA CITY,554 E MEMORIAL RD,73114,4052548814,legallimitok@gmail.com,"10:00 AM - 8:00PM M-F, 11 AM -7 PM SATURDAY ,CLOSED SUNDAY"
Think Green Dispensary LLC,Think Green Dispensary LLC,Dispensary,DAAA-EK0S-HSQF,2023-03-27,Garfield,ENID,421 S VAN BUREN ST,73703,5802975056,thinkgreendispensary.com@outlook.com,9am-9pm Mon.-Sun.
Native Medicine Ltd. Co.,Native Medicine Ltd Co,Dispensary,DAAA-EJSC-X3QH,2022-10-03,Nowata,NOWATA,117 E CHEROKEE AVE,74048,9184670467,malone.nancym@gmail.com,11-8
HILEVATION LLC,TLC CANNABIS,Dispensary,DAAA-BKGE-85HZ,2023-04-06,Oklahoma,DEL CITY,4537 SE 29TH ST,73115-3315,4057249987,hilevation@gmail.com,"MONDAY-THURSDAY, 10-8PM; FRIDAY, 10-10PM; SATURDAY, 12-10PM; SUNDAY, 12-5PM."
"Ol Boys Place, LLC","Ol Boys Place, LLC.",Dispensary,DAAA-J54B-PR0Q,2023-05-08,Coal,Tupelo,104 N 3RD ST,74572,(580) 845-3400,olboysplace@gmail.com,11-7
MTMB Medical LLC,Cheers Cannabis,Dispensary,DAAA-2YD5-FHNE,2023-02-28,Oklahoma,OKLAHOMA CITY,14900 S WESTERN AVE STE 240,73170-7108,(405) 850-4476,bakersmedical@gmail.com,10am- 7pm
"Meno Grass Station, LLC",Meno Grass Station,Dispensary,DAAA-4KM3-QFRD,2022-10-27,Major,MENO,47047 HIGHWAY 412,73760,5805423265,r_brooks201@yahoo.com,10am-7pm Monday-Saturday
THE GREEN LIGHT LLC,THE GREEN LIGHT LLC,Dispensary,DAAA-41YC-QCW0,2022-12-12,Oklahoma,OKLAHOMA CITY,1530 SW 89TH ST,73159-6366,4052373470,robsgreenlight420@gmail.com,11am to 8pm mon -sat.sun12pm-6pm
Dr. Dave Inc.,Next Elevation 2,Dispensary,DAAA-BPES-EW3S,2022-10-23,Cleveland,NORMAN,1150 E CEDAR LANE RD,73072-8107,4052083493,nextelevation2@gmail.com,10am - 12am
PPK Investment Group Inc,Country Cannabis,Dispensary,DAAA-VJCQ-97I8,2022-11-08,Latimer,WILBURTON,1704 E ROCK ISLAND AVE,74578-5168,9184653202,ralphpyatt@hughes.net,08:00am-05:00pm
Woodzeez RT 66 Weed LLC,Woodzeez RT 66 Weed LLC,Dispensary,DAAA-8FNR-BBXK,2023-07-05,Rogers,CLAREMORE,15805 S HIGHWAY 66,74017-2656,(918) 724-0505,woodzeezrt66@gmail.com,Monday-Sunday 10:30-9
"Herbal Phoenix, LLC",Herbal Phoenix,Dispensary,DAAA-41FC-AHJY,2023-03-03,Oklahoma,Oklahoma City,9834 NE 23RD ST,73141,4052404667,christycain2022@gmail.com,10AM-9PM
GREEN HEART MEDS LLC,GREEN HEART MEDS LLC,Dispensary,DAAA-OBYX-RBWF,2023-05-09,Osage,BARNSDALL,,74002,9184070116,clx918@gmail.com,9AM/9PM
Faro Ventures LLC,Faro Marijuana,Dispensary,DAAA-4YA7-89PV,2023-01-13,Comanche,LAWTON,1802 SW SHERIDAN RD,73505-8630,5806996761,permacrush@aol.com,12-7
"Brothers Investment Group, LLC",Prestige Cannabis Company,Dispensary,DAAA-VKTA-MMKT,2022-09-12,Oklahoma,DEL CITY,4708 SE 29TH ST,73115-5002,6192039724,oklahomabusiness1@gmail.com,8:00 a.m. to 10:00 p.m.
405 Smoke LLC,405 Smoke LLC,Dispensary,DAAA-NKZN-5FMC,2023-02-01,Oklahoma,OKLAHOMA CITY,1015 SE 44TH ST,73129-6809,4056775816,ok405smoke@icloud.com,Mon - Sat 8 - 11 Sun 11 - 8
Elevated Remedies LLC,Elevated Remedies,Dispensary,DAAA-KL96-R7R0,2023-04-27,Oklahoma,OKLAHOMA CITY,2837 SW 44TH ST,73119-3372,(405) 604-5494,admin@elevatedremediesokc.com,"M-TH 10:00-8:00, F-SA 10:00-10:00,SUN 12:00-5:00"
THE PASEO CANNABIS COLLECTIVE LLC,THE PASEO CANNABIS COLLECTIVE LLC,Dispensary,DAAA-Y6J0-ATS9,2022-12-12,Oklahoma,OKLAHOMA CITY,607 NW 28TH ST STE C1,73103-1067,4054178305,jescobar302001@yahoo.com,10AM-11PM
"Main Street Meds, Inc",Main Street Meds,Dispensary,DAAA-EYOI-KHP2,2022-10-13,Tulsa,JENKS,310 W MAIN ST,74037-3747,9182614109,mainstreetmeds@gmail.com,8am-midnight
Hemp Station Dispensary LLC.,Hemp Station Dispensary LLC,Dispensary,DAAA-88LF-MIY2,2022-10-05,Kay,TONKAWA,104 W GRAND AVE,74653-3018,5803047680,maggiemagen@gmail.com,10 AM - 10 PM
American Cannabis Company - 11 LLC,American Cannabis Company LLC,Dispensary,DAAA-V3AA-IAP1,2022-12-04,Oklahoma,OKLAHOMA CITY,7025 NW 122ND ST,73142-3924,4059999420,healingfarms420@gmail.com,10AM-12AM
"Essentially Yours Healthcare, LLC",Green Acres Pharm,Dispensary,DAAA-EYSG-RMCD,2023-03-15,Major,FAIRVIEW,13579 HIGHWAY 8,73737-7700,5809221107,essentially_yours_healthcare@yahoo.com,12-6pm
Stress Releaf Cannabis Co.,Stress Releaf Cannabis Co.,Dispensary,DAAA-4JXM-ALDX,2022-08-22,Okfuskee,OKEMAH,14 W BROADWAY ST,74859-2615,9187167021,prohandyman1968@yahoo.com,Monday - Saturday (10 a.m. - 8 p.m)
Cannatopia LLC,"Cannatopia, LLC",Dispensary,DAAA-41B2-5XIU,2023-04-26,Mayes,Langley,446039 Hwy 28,74350,9187244015,mlgramm@speedys66.com,10a-8p
Seasons of Greens LLC,Seasons of Greens LLC,Dispensary,DAAA-VYJI-UJS4,2022-08-09,Muskogee,MUSKOGEE,2422 N 32ND ST,74401-2243,(310) 854-2415,apothekaok@gmail.com,8am-10pm
"Corporation Asset Network Association, LLC",Minerva Canna of Oklahoma,Dispensary,DAAA-VY9D-EVNQ,2023-05-23,Cherokee,TAHLEQUAH,1800 S MUSKOGEE AVE,74464-5554,9186978310,jlrisman@sbcglobal.net,10AM-9PM Monday - Saturday
"Emerald Cross, LLC",Native Grass Dispensary,Dispensary,DAAA-4JQP-19SB,2023-02-15,Muskogee,MUSKOGEE,2900 S YORK ST,74403-8881,9186160611,robyn@oklahomacannabisgroup.com,10:00 a.m. - 8:00 p.m.
"Best Budz In Town, LLC",Best Budz In Town LLC,Dispensary,DAAA-FKP3-BEI5,2022-12-14,Delaware,Rose,6745 US Highway 412 Alt,74364,9182108063,ceelocalproduce@yahoo.com,10:00 am to 6:00 pm
FREEDOM CANNABIS DISPENSARY - SULPHUR,FREEDOM CANNABIS DISPENSARY,Dispensary,DAAA-TA9R-UEDS,2022-10-13,Murray,SULPHUR,2600 W BROADWAY AVE,73086-6510,5806220420,1stepabovecloud9@gmail.com,8AM TO 12PM
Happy Hemp LLC,Happy Hemp,Dispensary,DAAA-VJMB-DH0D,2022-05-19,Bryan,DURANT,504 N 1ST AVE,74701,5807455353,admin@cannatexsolutions.com,"Mon - Sat 9a-10p, Sun 10a-8p"
The Kandy Kitchen,The Kandy Kitchen,Dispensary,DAAA-EK1D-GHW4,2023-02-14,Oklahoma,JONES,,73049,(405) 299-1344,gregwilson.ok@gmail.com,M-F 9-5 or as needed for company operations
Cannabless Retail 8 LLC,Cannabless Retail 8 LLC,Dispensary,DAAA-NQTG-Z470,2023-01-08,Cleveland,OKLAHOMA CITY,11900 S PENNSYLVANIA AVE,73170-4400,4056354814,csiservicesokc@gmail.com,10a-11p
Shop 420 LLC,Shop 420,Dispensary,DAAA-JXZI-VC7I,2022-08-19,Payne,STILLWATER,911 1/2 S MAIN ST,74074-4635,(337) 331-3577,armond.jones@outlook.com,10AM to 9PM
"Keystone Alternative Medicine, LLP","Keystone Alternative Medicine, LLP",Dispensary,DAAA-NKVO-LOED,2022-10-26,Creek,MANNFORD,103 PHELPS AVE,74044,9188655844,worrybgone21@gmail.com,10-7 Monday-Saturday
Gas Stop 420 LLC,Gas Stop 420,Dispensary,DAAA-0CY5-0OYO,2023-01-11,Tulsa,TULSA,3949 E ADMIRAL PL,74115-8305,9188290462,dm52divinedrive@gmail.com,10am-2am M-S 10-6 Sunday
"Honey Creek Cannabis, LLC","Honey Creek Cannabis, LLC",Dispensary,DAAA-NYOP-FYZV,2022-11-01,Oklahoma,OKLAHOMA CITY,2616 N SHARTEL AVE,73103-1443,4052278381,griff3k@gmail.com,Flexible Su 1-5 Tu-Sa 11-7
"Young Budz, LLC",Young Budz Premium Medical Cannabis Co.,Dispensary,DAAA-VJ7J-VHL7,2022-08-09,Tulsa,TULSA,9419 E 31ST ST,74145-1706,9185874885,youngbudzllc@gmail.com,Sunday through Saturday 9:00am-8:00pm
Aromatics LLC,AROMATICS,Dispensary,DAAA-VKXC-WETB,2023-02-15,Tulsa,TULSA,8112 E 21ST ST,74129,9183783503,twanakids@hotmail.com,11Am-8pm
Terp Train 51 LLC,Terp Train 51 LLC,Dispensary,DAAA-DXPC-HPWB,2022-11-13,Wagoner,WAGONER,611 W CHEROKEE ST,74467-4618,(918) 703-2517,terptrain51@gmail.com,10am-9pm Mon - Sat | Sunday: 12am-5pm
The Kush Monkey LLC,Packs. Dispensary,Dispensary,DAAA-GIER-FNJ4,2023-07-07,Bryan,Calera,5778 US 75,74730,9725717787,mattdillard904@me.com,10a-7p
"Green Bee Meds, LLC",Green Bee Meds,Dispensary,DAAA-VKFB-V5MU,2022-12-13,Payne,STILLWATER,811 S MAIN ST,74074-4632,6263751440,kevinbd@gmail.com,0700-0700
"King K Collectives, LLC",king K collectives,Dispensary,DAAA-4YVI-QMCU,2022-12-06,Oklahoma,TULSA,207 E MOHAWK BLVD,74106-2346,(539) 867-3133,thekingkcollective@gmail.com,10:00 am 8:00pm
Painted Horse Remedies L.L.C.,Painted Horse Remedies L.L.C.,Dispensary,DAAA-V1RL-RNMB,2023-02-01,Custer,HAMMON,20316 HIGHWAY 33,73650,5804732005,paintedhorseremedies@gmail.com,10P - 7p
Green Lit Farmacy LLC,"Green Lit Farmacy, LLC",Dispensary,DAAA-E1IB-HSLA,2022-09-26,Le Flore,POTEAU,408 N BROADWAY ST,74953-3513,9187217132,christina@viridianlegal.com,9:00am to 9pm
How High MMJ Dispensary LLC,How High MJ Dispensary,Dispensary,DAAA-U0CI-MJZO,2022-12-14,Tulsa,TULSA,6248 N PEORIA AVE,74126-1749,9188294029,bingo2186@gmail.com,24hrs
"Medical Farm-a-Seed,LLC",Medical Farm-a-Seed,Dispensary,DAAA-NJKT-WPTS,2023-04-25,Comanche,LAWTON,3140 NW CACHE RD,73505,5802481410,snotdoc8@gmail.com,10 AM - 10 PM
Cream Cannabis Co. LLC,Cream Cannabis Co LLC,Dispensary,DAAA-NSBX-JF6S,2022-12-14,Oklahoma,OKLAHOMA CITY,5745 N MARTIN LUTHER KING AVE,73111-7048,(313) 949-1703,candyapple0520@gmail.com,8am-10pm
NAMAH CC LLC,NAMAH CC,Dispensary,DAAA-COSK-ZTAV,2023-01-08,Pottawatomie,SHAWNEE,2401 N HARRISON ST,74804-3146,4053954120,mlong062012@yahoo.com,EVERYDAY OF THE WEEK 10AM - 7PM
HIRB Limited Liability Company,Root 66 Dispensary,Dispensary,DAAA-EK3Q-BSA6,2023-04-18,Canadian,El Reno,16351 W US Hwy 66,73036,4052956777,julienewport3@yahoo.com,10:00am - 8:00 pm
"DimPla Group, LLC",DimPla,Dispensary,DAAA-RXMU-VM4Q,2022-10-30,Pontotoc,ROFF,25074 COUNTY ROAD 3500,74865-7082,3478795410,pchukanov@yahoo.com,12:00 a.m. to 11:59 p.m.
Budo Bud Dispensary LLC,Budo Bud Dispensary LLC,Dispensary,DAAA-E1XH-8OMM,2023-07-06,Oklahoma,OKLAHOMA CITY,,73106-6875,(720) 448-4078,roninklos@gmail.com,10AM - 10PM Mon-Thurs / 10AM-11PM Fri-Sat / 10AM-6PM Sun
"Classen35, LLC",White Ash Cannabis Classen,Dispensary,DAAA-4Y3H-R3MX,2023-01-12,Oklahoma,OKLAHOMA CITY,3508 N CLASSEN BLVD,73118-3257,4055881221,gabeokc001@gmail.com,12p-8p M-Sat
SIMPLY GROW PHARMS LLC,Simply Grow Pharms LLC #3,Dispensary,DAAA-MXQI-ND3Z,2022-12-25,Murray,DAVIS,35 HIGHWAY 110,73030,5809275222,billing@simplygrowllc.com,8AM TO MIDNIGHT
"Rich Ventures, LLC.",Flights Cannabis Company,Dispensary,DAAA-DD9Z-DTO0,2022-11-15,Oklahoma,OKLAHOMA CITY,710 N BROADWAY AVE,73102-6007,4056425945,hiddengemy@gmail.com,9am-9pm
VLSDCS4 LLC,Fred's Farmacopia LLC,Dispensary,DAAA-AHKV-TWQB,2023-02-01,Oklahoma,MIDWEST CITY,1701 S AIR DEPOT BLVD,73110-5129,4054555006,vickishapard@hotmail.com,"(M-Sat) 10am-8pm, (Sun) 12pm-6pm"
Indigenous Health Solutions LLC,Indigenous Health Solutions LLC,Dispensary,DAAA-4YFI-6RW3,2023-02-13,Kay,Newkirk,4637 US 77,74647,4052354700,rbartlett@omdevelopment.org,8:00 a.m. - 6:00 p.m.
Eden Rose LLC,Eden Rose Dispensary,Dispensary,DAAA-VJ7M-INSL,2022-10-31,Oklahoma,OKLAHOMA CITY,3420 N MAY AVE,73112-6945,2146030736,sbranch4466@gmail.com,9:00am- 2:00AM
Green Mountain Dispensary,Green Mountain Dispensary,Dispensary,DAAA-NJ6Y-TNWQ,2023-05-09,Rogers,CLAREMORE,774 1/2 S LYNN RIGGS BLVD,74017-8712,(225) 571-7133,danbrown1957@yahoo.com,"M-F 10-8 p.m., Sat 12-6 p.m."
66 Dispensary LLC,66 Dispensary LLC,Dispensary,DAAA-VJYO-54OZ,2022-08-07,Lincoln,CHANDLER,920 W 15TH ST,74834-3412,4052530541,blisbell60@yahoo.com,10-7
"LC Holding Company, LLC",Canopy ReLeaf Dispensary,Dispensary,DAAA-VJLO-J79R,2022-11-15,Beckham,SAYRE,305 S 4TH ST,73662-2999,5809287104,jamie.lakey@landblaze.com,10AM-10PM
NICE LEAF LLC,ZIGGYZ PLUS,Dispensary,DAAA-KXKX-BDPT,2022-11-27,Canadian,YUKON,324 S MUSTANG RD,73099-6703,4052408391,ziggyz.oklahoma@gmail.com,10AM-9PM
"Poole Farms ll, LLC","Poole Farms ll, LLC",Dispensary,DAAA-NKKD-AYSZ,2023-08-09,Delaware,JAY,34251 S 650 RD,74346-5317,(918) 805-2462,foxygiants@yahoo.com,9-5
SANNNY'S CANNABIS LTD,SANNNY'S CANNABIS,Dispensary,DAAA-YSZS-AON2,2022-10-24,Tulsa,TULSA,1004 N UTICA AVE,74110-4911,8082026002,sannnyscannabis@gmail.com,9:30A TO 11:30P 7 DAYS A WEEK
ADK MANAGEMENT INC,True Herbs Cannabis,Dispensary,DAAA-VYWI-TWLE,2022-10-25,Oklahoma,OKLAHOMA CITY,636 SW 59TH ST,73109-8204,4053237777,chanhnam99@gmail.com,11 AM - 9 PM
"GREEN BONNET DISP, LLC",GREEN BONNET DISPENSARY,Dispensary,DAAA-KCNE-S9MW,2023-08-18,Bryan,Cartwright,,74731,(516) 806-8305,info@greenbonnetco.com,9am-5pm
"The Lettuce Bar, LLC",The Lettuce Bar,Dispensary,DAAA-0RWI-6K4P,2023-08-21,Oklahoma,CHOCTAW,,73020-8637,5803500168,lettucelicensing@gmail.com,8am - 5pm
Sunshine Power LLC,The Joint Cannabis Club,Dispensary,DAAA-VYDN-RY7H,2023-02-24,Oklahoma,OKLAHOMA CITY,,73112,4056007590,thejointokc@gmail.com,"10:30am-8:30pm Mon-Sat, 12-5pm Sun"
"GP Industries, LLC",BLOOM Cannabis Co.,Dispensary,DAAA-US70-HKIN,2023-02-27,Oklahoma,Midwest City,2150 South Douglas Boulevard ste C,73130,(405) 455-1174,trey@bloomok.com,10 AM - 10 PM
Buds LLC,Buds LLC,Dispensary,DAAA-EJI0-2EWD,2023-01-13,Comanche,LAWTON,20 NW 67TH ST,73505,5806992837,budslawton@gmail.com,10:00-8:00 (M-F) 11:00-6:00 (Sat.)
The Goat Pharmacy LLC,The Goat Pharmacy LLC,Dispensary,DAAA-6K7N-JKKH,2023-09-26,Jackson,ELDORADO,385 E B ST,73537,5803183140,thegoatpharm@gmail.com,8am to 8pm
KOLI CANNABIS LTD,KOLI CANNABIS RX,Dispensary,DAAA-41GC-8W1Z,2023-04-06,Rogers,CLAREMORE,655 W RAMM RD,74017-8700,9188127913,shobuj26@hotmail.com,10A - 9P MON-FRI
"House of Cannabis OK, INC","House of Cannabis OK, INC",Dispensary,DAAA-VJRV-CUIL,2022-12-04,Tulsa,BROKEN ARROW,,74011-6629,(918) 493-6464,pgee@paulgeelaw.com,
Smokey Joes Dispensary LLC,Smokey Joes Dispensary LLC,Dispensary,DAAA-SHUX-UJWL,2022-09-15,Creek,MANNFORD,34171 W HIGHWAY 33,74044-6460,9183061138,kgriffeth5376@aol.com,Monday-Saturday 11:00-8:00 and Sunday 11:00-6:00
"Green-Go Cannabis Club, LLC","Green Go Cannabis Club, LLC",Dispensary,DAAA-VKBL-RNSX,2022-12-11,Noble,PERRY,109 S 7TH ST,73077-7429,5803701707,san_martha@yahoo.com,10AM-8PM
BUD BARN LLC,BUD BARN,Dispensary,DAAA-EJOM-K3EH,2023-05-05,Stephens,MARLOW,814 E MEDCALF RD,73055-1578,5805850077,budbarnok@gmail.com,24/7
The Flower Shop Plus,The Flower Shop Plus,Dispensary,DAAA-OOTS-CHNH,2022-12-13,Okmulgee,HENRYETTA,204 E MAIN ST,74437-4432,(918) 638-3042,theflowershop.plus@gmail.com,7am-10pm
Altcare 10 LLC,Fire Leaf 10,Dispensary,DAAA-4JSX-MTQN,2023-08-04,Oklahoma,THE VILLAGE,9606 N MAY AVE,73120-2714,(405) 286-4900,paul@fireleafok.com,10:00-10:00
